Price,Date,Close,High,Low,Open,Volume
Ticker,,SPY,SPY,SPY,SPY,SPY
1149,1997-08-15,55.46211242675781,56.90995733869893,55.365589432628404,56.90995733869893,4907100
1150,1997-08-18,56.69758605957031,56.69758605957031,55.19182790068489,55.82887942944411,5638900
1151,1997-08-19,57.35393524169922,57.39254442058962,56.54314248500067,56.96784345279515,3802800
1152,1997-08-20,58.222679138183594,58.26128834185614,57.20918754177954,57.411885861060355,3564600
1153,1997-08-21,57.19949722290039,58.222640440184804,56.89062379881453,58.14542208416334,5392600
1154,1997-08-22,57.18019104003906,57.286366276609016,55.944697378134094,56.21496161667581,8087800
1155,1997-08-25,56.96784973144531,57.70142421121316,56.736194632571255,57.3153323797564,3888000
1156,1997-08-26,56.12810516357422,57.18020550112015,56.03158219682689,56.83272282082975,4290000
1157,1997-08-27,56.46592330932617,56.81340591430664,55.84817645602756,56.214963650173615,5484300
1158,1997-08-28,55.606849670410156,56.79408148944513,55.59719737919849,56.33077151128514,4287900
1159,1997-08-29,55.82887649536133,56.28253437836305,55.423480089274676,55.67443976923308,2652300
1160,1997-09-02,57.64351272583008,57.67246961433937,55.964013192291155,56.02192696930974,7294000
1161,1997-09-03,57.334617614746094,58.068191846853956,57.296008444635156,57.63383868310588,2812500
1162,1997-09-04,57.701419830322266,57.89446573139394,57.296023438071764,57.489069339143434,2473700
1163,1997-09-05,57.537330627441406,58.3384711142855,57.199500301663775,58.048902263618956,3663300
1164,1997-09-08,57.78828048706055,58.06819699518228,57.643496086307934,57.89445571427913,803500
1165,1997-09-09,57.817222595214844,58.241923395580365,57.39252179484932,57.58556761319729,1885200
1166,1997-09-10,56.62036895751953,57.75933989802197,56.62036895751953,57.5276847914791,3623700
1167,1997-09-11,56.33079147338867,56.77479702646884,55.75165379545801,56.69757866941142,7055900
1168,1997-09-12,57.238094329833984,57.43114017917575,56.17634215845426,56.832698046216265,6708000
1169,1997-09-15,57.1415901184082,57.64350949106989,56.94854420584601,57.238113074689295,2060500
1170,1997-09-16,58.570125579833984,58.859694427460056,57.4697639588549,57.64350526743055,6979000
1171,1997-09-17,58.570125579833984,58.99482655635223,58.3770796814166,58.91760819698527,2220000
1172,1997-09-18,58.821109771728516,59.53537989366943,58.66667298860616,58.685977586496456,5045400
1173,1997-09-19,58.92060089111328,59.12404262388431,58.533092828692276,58.68809605366068,1566400
1174,1997-09-22,59.2499885559082,59.64718435885004,59.03685910067113,59.2112377458651,3259000
1175,1997-09-23,58.97870635986328,59.33715119155102,58.74620160417394,59.24996190816752,1872800
1176,1997-09-24,58.49431228637695,59.58902200621144,58.45556149983414,59.13370026433338,2793100
1177,1997-09-25,58.087467193603516,58.74623099766707,58.04871638159978,58.43622450163716,6327800
1178,1997-09-26,58.57183837890625,58.784967794112326,58.39745976646492,58.55246297752388,3995800
1179,1997-09-29,59.13374710083008,59.249999552535506,58.378106164744764,58.59123565953806,2065000
1180,1997-09-30,58.51373291015625,59.32750005658889,58.51373291015625,58.901241075124176,4137600
1181,1997-10-01,59.288734436035156,59.40498685649797,58.76559854395249,59.05622959510953,3567500
1182,1997-10-02,59.618099212646484,59.63747461050565,59.094963470449066,59.23059125546321,2577500
1183,1997-10-03,59.91839599609375,60.606222368886414,59.11431727860373,60.43184385184039,6499900
1184,1997-10-06,60.31562805175781,60.519069778241416,60.08312322149084,60.33500345428006,2272100
1185,1997-10-07,60.877540588378906,61.07129469591671,60.267215149634815,60.47065696254951,1832800
1186,1997-10-08,60.45128631591797,60.993797859778766,59.97658871503976,60.9841101536384,4439400
1187,1997-10-09,60.23814010620117,60.5190835065035,59.656877898679134,60.00563522319236,3607600
1188,1997-10-10,60.06375503540039,60.13156895237584,59.6762469383978,59.714997748098064,2858100
1189,1997-10-13,60.12187957763672,60.480324557393814,59.966876343147156,60.35438442937105,1760300
1190,1997-10-14,60.14125442504883,60.45126089115733,59.63749391762252,60.43188548702555,2235700
1191,1997-10-15,60.0056266784668,60.18000531589211,59.695620211932905,59.71499561609127,2601700
1192,1997-10-16,59.05621337890625,60.45124204140009,58.901210194184706,60.334989652858944,9488100
1193,1997-10-17,58.455570220947266,59.13370908661951,57.661178978302644,58.910892030755775,8151300
1194,1997-10-20,59.288734436035156,59.366236049677035,58.378090475743114,58.80434935077343,3636400
1195,1997-10-21,60.4415397644043,60.451227461112815,59.540583970512714,59.65683633101486,5225400
1196,1997-10-22,60.04436492919922,60.3834344310582,59.85061092813694,60.35437133089886,4485200
1197,1997-10-23,58.86248016357422,59.366240691636406,58.45559666013937,58.86248016357422,8054100
1198,1997-10-24,58.28120422363281,59.618106847113744,58.07776252005962,59.618106847113744,6778700
1199,1997-10-27,54.05735778808594,58.24244355232485,53.844228420462656,57.67086933915333,10840700
1200,1997-10-28,57.17679214477539,57.58367545044813,52.31356787221062,52.31356787221062,19548000
1201,1997-10-29,57.02180862426758,58.126206548692736,56.59554977624383,57.35119046137683,10134400
1202,1997-10-30,55.76238250732422,57.3899155617423,55.64613014629436,56.18864116443372,9772900
1203,1997-10-31,57.07990646362305,57.35116195937685,56.072386050823184,56.9249033231923,7072700
1204,1997-11-03,58.28120422363281,58.51370902771645,57.58368981138188,57.77744381478492,5548500
1205,1997-11-04,58.28120422363281,58.552459828397055,57.83557001580583,58.20370262227159,3455700
1206,1997-11-05,58.47498321533203,59.0756208825538,58.184352086031176,58.3974815808518,4774900
1207,1997-11-06,58.25212097167969,58.494313392150666,57.97117776393335,58.30055945577388,3679800
1208,1997-11-07,57.62245178222656,57.816205823188994,56.6924323856069,57.27369450849419,10606800
1209,1997-11-10,57.2736930847168,58.18433705460235,57.041188241341764,58.04870922930025,4347900
1210,1997-11-11,57.29304504394531,57.69992835335446,57.06054029571151,57.46742360512066,3212400
1211,1997-11-12,56.11115646362305,57.48680981614972,56.0336548662976,56.808670839552065,6775300
1212,1997-11-13,56.9249267578125,57.13805616364502,55.85927972864991,56.71179735197998,8589600
1213,1997-11-14,57.69996643066406,57.903408219623756,56.7990099366997,57.23495662732762,5827900
1214,1997-11-17,58.765594482421875,59.094976317634924,58.30058483270934,58.51371425549425,5149900
1215,1997-11-18,58.39748764038086,58.95937454866588,58.21342123939094,58.784995852991216,3433600
1216,1997-11-19,58.68809127807617,58.93997149815375,57.50619178386599,58.08745383019887,4387900
1217,1997-11-20,59.57933044433594,59.85058593253779,59.07557025196106,59.09494564397548,4822700
1218,1997-11-21,59.986228942871094,60.02497973676184,59.30809004978308,59.90872735508961,5436500
1219,1997-11-24,58.901241302490234,59.734383860387304,58.668736402611984,59.52125436883224,4337200
1220,1997-11-25,59.05621337890625,59.40497054452971,58.68808081519259,59.288718155988555,4525000
1221,1997-11-26,59.23060989379883,59.51155325116228,59.09498206610613,59.44373933731593,2681100
1222,1997-11-28,59.288734436035156,59.676242504244534,59.269359032624685,59.366236049677035,1564700
1223,1997-12-01,60.819419860839844,60.819419860839844,59.5406426353491,59.65689511039372,4850900
1224,1997-12-02,60.45128631591797,60.75160520626948,60.296283017672025,60.56753878960242,1974900
1225,1997-12-03,60.62565612792969,61.090665954414284,60.06376925426079,60.528779080745394,3302500
1226,1997-12-04,60.567466735839844,61.20685458046003,60.37371284353069,61.071226855843626,2872500
1227,1997-12-05,61.34251403808594,61.381264836593886,60.218740881355366,60.373744075387165,3458800
1228,1997-12-08,61.16814422607422,61.38127364846472,60.91626399961272,61.36189824642922,2289200
1229,1997-12-09,60.79998016357422,61.1293618279403,60.52872467527274,60.89685712368189,1703000
1230,1997-12-10,60.27687072753906,60.664378736073544,59.811861117297674,60.49000013223302,3558400
1231,1997-12-11,59.2499885559082,59.889376921619444,59.094985315735784,59.71499827642547,5072800
1232,1997-12-12,59.3662109375,59.831220422650134,58.84307526670611,59.79246963222096,4478400
1233,1997-12-15,59.96687316894531,60.20906571001536,59.44373728023399,59.67624211966125,4674700
1234,1997-12-16,60.3349723815918,60.64497866229362,60.063716885977705,60.276846203960204,2885800
1235,1997-12-17,60.024993896484375,60.68375754802746,59.95717999117847,60.664382146511485,2236300
1236,1997-12-18,59.44374465942383,60.10250845291158,59.03686113991669,60.10250845291158,4658300
1237,1997-12-19,58.99943923950195,59.680276817273985,57.50159656840349,58.8438192217255,8556000
1238,1997-12-22,59.378753662109375,59.699719898120776,58.86326243457591,59.40793241083768,5136800
1239,1997-12-23,58.318607330322266,59.52466258531893,58.22134480975802,59.40794756064183,4436500
1240,1997-12-24,58.14350509643555,58.78543740429181,58.04624262554824,58.78543740429181,2019200
1241,1997-12-26,58.376983642578125,58.59096125672953,58.14355351804932,58.59096125672953,941800
1242,1997-12-29,59.524654388427734,59.58301189273011,58.78545933393092,58.88272184110156,2080000
1243,1997-12-30,60.458404541015625,60.536214585469956,59.66085158535873,59.719209118699474,3616000
1244,1997-12-31,60.419498443603516,60.76964363741706,60.18606831439449,60.302783378999,4359500
1245,1998-01-02,60.730716705322266,60.78907421657018,60.088784081595286,60.57509667532785,2360900
1246,1998-01-05,60.86688995361328,61.27539257075163,60.24440977511676,60.90579496476932,4191800
1247,1998-01-06,59.89425277709961,60.55563783537223,59.87480027538571,60.53618533365833,3154900
1248,1998-01-07,60.04988479614258,60.20550484096576,59.27178457202671,59.81645472890782,4424200
1249,1998-01-08,59.524654388427734,59.95260941997852,59.36903437695472,59.95260941997852,3831000
1250,1998-01-09,57.46272277832031,59.446879082784996,57.20984011206502,59.29125898047404,10258800
1251,1998-01-12,58.51312255859375,58.62983756369733,56.587324974384714,56.72349248033889,12097900
1252,1998-01-13,59.330135345458984,59.36904035224289,58.6492977267406,58.902180270836,5224900
1253,1998-01-14,59.60245132446289,59.7386188046428,58.960518917900465,59.563546330125774,3770400
1254,1998-01-15,59.10643768310547,59.602476571017,59.01890140876814,59.44685652775063,2875400
1255,1998-01-16,59.95262908935547,60.1860591831492,59.54412642521645,59.91372407372318,4374800
1256,1998-01-20,60.92522048950195,61.01275672583744,60.06931062311048,60.186025604891135,5091700
1257,1998-01-21,60.3416748046875,60.80853495791525,59.85536214507525,60.5167473621479,4699400
1258,1998-01-22,59.806724548339844,60.3027634086367,59.68028327022496,59.85535580915327,4543400
1259,1998-01-23,59.71921157836914,60.24442940006815,59.13563622092579,60.069356792835144,6350300
1260,1998-01-26,59.680267333984375,60.21521106008756,59.388479847019,59.99150732008077,4362900
1261,1998-01-27,60.28330612182617,60.69180868025094,59.54411101610516,59.64137353001583,7044200
1262,1998-01-28,60.82796859741211,61.07112485179895,60.497276091446004,60.63344359390263,4268600
1263,1998-01-29,61.15865707397461,61.97566203488648,60.730702094449335,60.90577458607331,8007700
1264,1998-01-30,61.197574615478516,61.60607717966321,61.00304958491437,61.48936216132473,3649100
1265,1998-02-02,62.20908737182617,62.55923232889086,62.092372386137946,62.18963487421147,5756300
1266,1998-02-03,62.675987243652344,62.753797283681706,62.07295943342477,62.24803202349084,2759600
1267,1998-02-04,62.59816360473633,62.96776121458405,62.20911348910714,62.42309105270319,3374000
1268,1998-02-05,62.559242248535156,63.24007977300615,62.26745473804758,63.06500726671361,5076200
1269,1998-02-06,63.259525299072266,63.259525299072266,62.67595034243875,62.87047532798326,5701200
1270,1998-02-09,63.04555130004883,63.33733879449522,62.69540630671317,63.31788629486545,2322200
1271,1998-02-10,63.6485710144043,63.78473849518083,62.98718610777539,63.142806085805724,3660400
1272,1998-02-11,63.59025573730469,63.70697079830923,63.30819433987706,63.55135071696985,4073200
1273,1998-02-12,63.86254119873047,64.07651864411153,62.79265397182514,63.31787133776048,5024700
1274,1998-02-13,63.492984771728516,63.81395114695325,63.41517474137101,63.60969981726478,2101300
1275,1998-02-17,63.80421447753906,64.17381206140286,63.590236928986336,63.9987395216779,3055500
1276,1998-02-18,64.38776397705078,64.41694272205548,63.66802160026804,63.68747409693784,3007400
1277,1998-02-19,64.0473861694336,64.36835256937152,63.95984987854143,64.27109002393578,3387800
1278,1998-02-20,64.52395629882812,64.5628613071482,63.72640362826679,64.21271623226761,3707000
1279,1998-02-23,64.77680206298828,64.89351702166033,64.32939472141209,64.89351702166033,3227800
1280,1998-02-24,64.27105712890625,64.79627460544393,64.076532137596,64.67955961065778,3386800
1281,1998-02-25,65.06861877441406,65.28259629504741,64.50449622001705,64.58230622752009,3481800
1282,1998-02-26,65.43817901611328,65.496536488482,64.85460429242617,65.01022421874274,3187600
1283,1998-02-27,65.43817901611328,65.69106139637769,65.06858169111145,65.34091656216543,3442900
1284,1998-03-02,65.30204010009766,65.8272575807955,65.12696760653172,65.51601759223382,4252300
1285,1998-03-03,65.671630859375,65.74944084854488,65.06860344330846,65.06860344330846,3349200
1286,1998-03-04,65.24371337890625,65.61331103966928,65.0102832773717,65.41878595505716,4404100
1287,1998-03-05,64.64063262939453,65.01022998719124,64.21267779405096,64.42665521172275,7268000
1288,1998-03-06,65.9439697265625,65.9439697265625,65.01024980123064,65.08805979500829,6896300
1289,1998-03-09,65.7105712890625,66.11907395249362,65.51604621123816,65.69111878128007,3362800
1290,1998-03-10,66.3330307006836,66.50810321572938,65.9439806672485,66.1190531822943,5481900
1291,1998-03-11,66.64425659179688,66.79987657216301,66.46918411388498,66.58589909915958,3439600
1292,1998-03-12,66.9166030883789,66.97496059107226,66.2941230596498,66.6637205767077,3191300
1293,1998-03-13,66.6636962890625,67.22781860957105,66.52752883238801,67.13055614051785,2879400
1294,1998-03-16,67.38346862792969,67.46127863789265,66.93606107064262,67.13058609555004,3223600
1295,1998-03-17,67.57799530029297,67.57799530029297,67.01387271430895,67.42237527657323,4581900
1296,1998-03-18,67.83087158203125,67.83087158203125,67.24729654691197,67.38346405510646,1944100
1297,1998-03-19,68.00595092773438,68.08376094023751,67.63635336834452,67.83087839960234,2554800
1298,1998-03-20,68.59149169921875,68.7865755777717,67.9672232878493,68.39640782066579,3123300
1299,1998-03-23,68.43546295166016,68.8646477250172,68.29890416013747,68.49398814802703,4453100
1300,1998-03-24,69.02069091796875,69.17675805401842,68.63052307784456,68.7085566458694,3333600
1301,1998-03-25,68.76708984375,69.62545919215425,68.16232962101063,69.5474256150266,4597600
1302,1998-03-26,68.72809600830078,69.13777242504058,68.43546999634378,68.59153720272084,3333500
1303,1998-03-27,68.43546295166016,69.15727370685156,68.04529497588102,69.1377653080626,2611300
1304,1998-03-30,68.39642333984375,68.72806600863363,68.02576388649035,68.43544012440726,3108700
1305,1998-03-31,68.63050842285156,69.41084393647125,68.51345809580862,68.76706713773501,5926500
1306,1998-04-01,69.18649291992188,69.34256001236777,68.29886133163583,68.86460454175221,2929000
1307,1998-04-02,69.93755340576172,70.07411208744661,69.13770969875021,69.25475999733726,3920900
1308,1998-04-03,70.28873443603516,70.42529317626614,69.82053304095749,70.13266730434259,3787600
1309,1998-04-06,69.7230224609375,70.77647607394552,69.7230224609375,70.69844247298195,4550500
1310,1998-04-07,69.25479125976562,69.87905980069873,68.76708146216164,69.76200944927376,5583700
1311,1998-04-08,68.86463165283203,69.46939187414586,68.5134805565853,69.43037508567399,4854800
1312,1998-04-09,69.4108657836914,69.4693909656338,69.00118951009458,69.02069790407538,4481200
1313,1998-04-13,69.21575927734375,69.52789347927089,68.66952442397124,69.52789347927089,4350200
1314,1998-04-14,69.80101776123047,69.80101776123047,69.23527446467494,69.37183319142972,3279100
1315,1998-04-15,69.99610137939453,69.99610137939453,69.3913413061612,69.89855943209884,3867200
1316,1998-04-16,69.17675018310547,69.60593475840957,68.98166628523998,69.48888441969027,7177900
1317,1998-04-17,70.0936508178711,70.19119277559149,68.94265571677052,69.11823124066721,5688800
1318,1998-04-20,70.07415008544922,70.26923402221273,69.84004936133302,69.91808293603842,3688300
1319,1998-04-21,70.40577697753906,70.63987764911857,69.85954207718686,70.19118469525783,4573200
1320,1998-04-22,70.60086822509766,70.8154605297332,70.4252927031231,70.46430948578411,2386100
1321,1998-04-23,69.91808319091797,70.54235179083689,69.76201604093825,70.3082510658673,5062000
1322,1998-04-24,69.17675018310547,70.21069484179262,68.88412433630722,69.76200187670197,11039700
1323,1998-04-27,67.86971282958984,68.47447313361896,67.18691893794407,68.27938916457731,14510200
1324,1998-04-28,67.77216339111328,68.55249918145425,67.49904586449394,68.53299078669572,6511400
1325,1998-04-29,68.24037170410156,68.65004803508673,67.69413659612133,68.06479613367934,7703100
1326,1998-04-30,69.5084228515625,69.8693282185998,68.92317090501552,69.02071289610669,8684500
1327,1998-05-01,70.28873443603516,70.28873443603516,69.4888903861108,69.76200786657277,4008800
1328,1998-05-04,70.11317443847656,70.73744310348248,70.01563245956939,70.36678358363521,4537200
1329,1998-05-05,69.62545013427734,70.01561796915702,69.37184104160556,69.9180760104371,5146400
1330,1998-05-06,68.8061294555664,69.99614190149484,68.78662105481348,69.99614190149484,5526100
1331,1998-05-07,68.2598876953125,69.02071525179069,68.2598876953125,68.98169845402258,6940400
1332,1998-05-08,69.371826171875,69.52789327237416,68.6695242196288,68.6695242196288,7951000
1333,1998-05-11,69.13773345947266,70.05462778018236,68.90363278184464,69.64495159433334,6336300
1334,1998-05-12,69.8790512084961,69.89855959800154,68.88412334371851,69.17674918630016,6045200
1335,1998-05-13,70.05463409423828,70.26922640140526,69.66446626302559,69.95709213643511,4441500
1336,1998-05-14,69.7034683227539,70.34724510827053,69.50838444835493,69.62543477299432,4187500
1337,1998-05-15,69.31330108642578,70.05461981462285,69.17674237333685,69.91806110153392,6716100
1338,1998-05-18,69.04019165039062,69.66446012533058,68.56223609926472,69.11822520975811,4847200
1339,1998-05-19,69.5084228515625,69.72301523196306,69.15727168363432,69.29383047116194,5918700
1340,1998-05-20,70.17169189453125,70.23021707542745,69.21578060656016,69.97660795821062,5716600
1341,1998-05-21,69.7230224609375,70.40581646936862,69.48892165804683,70.15220726623706,6301500
1342,1998-05-22,69.44988250732422,69.95710075035524,69.25479856769691,69.76201681072793,4862200
1343,1998-05-26,68.33792877197266,69.97663445762657,68.16235316279544,69.97663445762657,6899300
1344,1998-05-27,68.43546295166016,68.61103854076077,67.1576628309835,67.75266899404667,10202600
1345,1998-05-28,68.74756622314453,68.90363334283384,68.08428096446492,68.5914991034552,4907600
1346,1998-05-29,68.0647964477539,69.176775065559,68.0647964477539,69.05972468473742,4772600
1347,1998-06-01,68.37690734863281,68.80609193113493,67.7721472551071,68.02575632658562,6092200
1348,1998-06-02,68.43546295166016,68.88415612380616,68.14283696982581,68.66956373712765,6701100
1349,1998-06-03,67.34297943115234,68.786600658819,67.34297943115234,68.59151670913431,6445100
1350,1998-06-04,68.59149169921875,68.70854202635051,67.46000520361162,67.57705553074338,6566300
1351,1998-06-05,69.91808319091797,69.91808319091797,68.5915124160903,68.90364671604975,8463200
1352,1998-06-08,69.84004974365234,70.21070922553206,69.70349098717034,69.87906653121863,4159900
1353,1998-06-09,70.05463409423828,70.1814386393824,69.54741591366178,69.74249982926813,2725300
1354,1998-06-10,69.6059341430664,70.58135362377081,69.4498670261537,69.68396770152276,6186900
1355,1998-06-11,68.29889678955078,69.8400601275612,68.2793883928671,69.56694257398973,8056600
1356,1998-06-12,68.94265747070312,68.94265747070312,67.57707002787652,68.59150641397628,9779000
1357,1998-06-15,67.12837219238281,68.61100988102596,67.10886380174277,67.92821620862452,10234200
1358,1998-06-16,68.1623306274414,68.18183902201137,67.26494447722324,67.6746207631924,7471500
1359,1998-06-17,69.58641815185547,69.78150202668544,68.63050716518855,68.76706587756954,12057700
1360,1998-06-18,69.27429962158203,69.56692550001733,69.13774087831223,69.41085836485185,3844600
1361,1998-06-19,68.9272232055664,69.66111612726111,68.65323651480038,69.55347849874589,3549100
1362,1998-06-22,69.25990295410156,69.55346004489317,68.92720491787107,69.0446277541877,5438300
1363,1998-06-23,70.08186340332031,70.17971576774829,69.51431968963801,69.57303110829481,5004600
1364,1998-06-24,71.02125549316406,71.19738977242514,69.89595315344046,70.2384364742259,8291900
1365,1998-06-25,70.90384674072266,71.66709543597194,70.64943050897288,71.33439728676072,5854800
1366,1998-06-26,71.19737243652344,71.29522479006457,70.84510396377539,70.96252678802475,4833100
1367,1998-06-29,71.45181274414062,71.8236518134747,71.26589320947359,71.54966513080748,5953400
1368,1998-06-30,70.96253967285156,71.5105129521786,70.80597587875812,71.33437868382347,4284800
1369,1998-07-01,71.78446960449219,71.98017426535503,71.15821468973108,71.43220121493907,3489500
1370,1998-07-02,71.92146301269531,71.94103347882123,71.54962415630315,71.8431811481917,3503900
1371,1998-07-06,72.6456069946289,72.6456069946289,71.74536509760496,71.88235842976077,3144400
1372,1998-07-07,72.50860595703125,72.72388117039895,72.19547837395096,72.63581403765762,4920700
1373,1998-07-08,73.03699493408203,73.23269963647775,72.48902176737403,72.56730364833231,6875000
1374,1998-07-09,72.54774475097656,73.09571800509778,72.41075143744625,72.82173137803717,6942500
1375,1998-07-10,72.93917846679688,73.23273566481188,72.05850687275183,72.66519174864952,7849700
1376,1998-07-13,72.9587631225586,73.17403844293095,72.68477635117559,72.99790408989902,6555100
1377,1998-07-14,73.78067016601562,73.99594533095625,73.23269701889402,73.23269701889402,6983600
1378,1998-07-15,73.6436538696289,74.07420406498683,73.60451294277819,73.9372108210093,4977500
1379,1998-07-16,74.15251922607422,74.26994205936967,73.3109889207902,73.70239836510835,6315600
1380,1998-07-17,74.2503890991211,74.52437577476361,74.09382528446824,74.28953005278431,3539500
1381,1998-07-20,74.2503890991211,74.67115435100067,73.85897956248894,74.36781196011074,2338400
1382,1998-07-21,72.9587631225586,74.52440181617573,72.82176973686708,74.52440181617573,5518600
1383,1998-07-22,72.9587631225586,73.26210561944691,72.35207812878195,72.86091070420751,10417300
1384,1998-07-23,71.510498046875,73.01742425092792,71.33436381523245,72.84129001928537,15110900
1385,1998-07-24,71.45181274414062,72.07806801880852,70.68856412813912,71.99978610947504,11540500
1386,1998-07-27,71.96063232421875,72.01934374575062,70.66898105051779,71.15824289661664,9600000
1387,1998-07-28,70.74724578857422,71.80405111985583,70.06227937015096,71.66705783617117,13693000
1388,1998-07-29,70.47327423095703,71.47136836752432,70.2971399715628,71.21695221506599,7462400
1389,1998-07-30,71.53009033203125,71.76493604584367,71.02125795210435,71.1582512851616,6821600
1390,1998-07-31,70.00357818603516,71.70620924619313,69.71002110669758,71.60835688641394,7680500
1391,1998-08-03,69.71001434326172,70.40476603028749,69.53388011274814,70.00357139411767,10486500
1392,1998-08-04,67.00926208496094,70.27752924856739,67.00926208496094,70.27752924856739,15091600
1393,1998-08-05,67.92912292480469,68.18353911553429,66.12863911348748,67.5964248292352,21718400
1394,1998-08-06,68.22267150878906,68.57494003637316,67.36157066358346,67.71383919116757,13084400
1395,1998-08-07,68.340087890625,69.25990007013799,67.92910798062982,68.69235638490656,12083800
1396,1998-08-10,67.94867706298828,68.67278450864801,67.7529723479451,68.10524083502281,6273000
1397,1998-08-11,66.9310302734375,67.28329885382402,66.06992929915936,66.87231884337308,14287100
1398,1998-08-12,68.06610870361328,68.18353154784033,67.32243069017531,67.47899448247803,11158400
1399,1998-08-13,67.24412536621094,68.67276947323462,67.24412536621094,68.14436685830806,9073900
1400,1998-08-14,66.46135711669922,68.0857071286798,66.24608181390661,67.85086134381514,8628500
1401,1998-08-17,67.87039947509766,68.22266798448398,66.0699159826787,66.38304354657764,11290000
1402,1998-08-18,69.12287902832031,69.25987227667768,68.12478536171659,68.26177861007397,7603900
1403,1998-08-19,68.94679260253906,69.5730478859002,68.65323543846354,69.5730478859002,6258600
1404,1998-08-20,68.53580474853516,69.1424894850299,68.35967047019797,68.69236855150154,7402800
1405,1998-08-21,67.9878158569336,68.08566821136212,66.06990971013467,67.75297020630515,16685400
1406,1998-08-24,68.4183578491211,68.84890815595195,67.83124379435175,68.4183578491211,7201700
1407,1998-08-25,68.574951171875,69.67089788010132,68.03676305622815,69.12292452598817,9688300
1408,1998-08-26,68.1834945678711,68.65318569003783,67.478957884621,67.81165576282243,9339700
1409,1998-08-27,64.97394561767578,67.3615424144699,64.79781142774836,67.00927403461503,24887800
1410,1998-08-28,64.7391128540039,66.20689806079058,63.97586454647484,65.73720679461884,23735900
1411,1998-08-31,60.120487213134766,65.14031304977834,59.49423213799794,64.97396404544511,22563100
1412,1998-09-01,62.66463851928711,62.9777660072036,58.63312211236233,60.15961861595521,24748500
1413,1998-09-02,62.21452331542969,63.72144948569961,61.862254860041915,62.50808036158617,13843200
1414,1998-09-03,61.72527313232422,62.23410544096101,60.590185674596,61.138158930051006,17311300
1415,1998-09-04,61.21647262573242,62.508124541748515,59.96396167686833,62.273278738836495,17783800
1416,1998-09-08,64.5042495727539,64.5042495727539,62.50806223767476,63.17345801603447,14746500
1417,1998-09-09,62.93865203857422,64.58257205450712,62.89951108581391,64.34772633794529,12109700
1418,1998-09-10,61.686073303222656,62.214475580883516,60.62926874790095,61.6469323937663,19889300
1419,1998-09-11,63.68231964111328,63.68231964111328,60.746748668105596,61.490426647934214,20379800
1420,1998-09-14,64.77825927734375,65.41429958746873,63.93672902087071,64.42599079788992,10686800
1421,1998-09-15,65.1696548461914,65.32621858155763,64.05413823170704,64.42597710320183,8337900
1422,1998-09-16,65.75678253173828,65.91334629967099,64.60212474323455,65.60021876380557,11024900
1423,1998-09-17,63.87802505493164,64.52385067589142,63.741031741394714,64.03458884183098,12945200
1424,1998-09-18,64.16253662109375,64.35893250912893,63.53406977938117,64.33929292032542,7019200
1425,1998-09-21,64.12326049804688,64.98740244656572,62.178941113879446,62.61101208813887,8834600
1426,1998-09-22,64.65355682373047,65.14454677530802,64.20184606827914,65.0463487849925,7270100
1427,1998-09-23,67.24597930908203,67.24597930908203,65.22310084271653,65.28201963299902,13688500
1428,1998-09-24,65.59623718261719,67.12812535634298,64.88921187166682,66.81389188480948,11129500
1429,1998-09-25,65.51770782470703,66.25419284971498,64.49644859002935,64.8106822006994,10247400
1430,1998-09-28,66.10688781738281,66.81391335553664,65.51769986892128,66.18544621051102,8847800
1431,1998-09-29,65.9497299194336,66.57819667268609,64.96775061747657,66.22468412398156,10618100
1432,1998-09-30,63.946495056152344,65.55694118471638,63.710820012947856,65.04631192443998,7908400
1433,1998-10-01,62.100425720214844,63.818891011334,61.64871484369209,62.86637024997081,13335600
1434,1998-10-02,63.29841995239258,63.396617935564144,61.09878512934946,62.139683750968075,14351800
1435,1998-10-05,62.0218620300293,62.82708569793025,60.54889190582024,62.5914104780568,12807200
1436,1998-10-06,61.962913513183594,63.65191844571411,61.295167377066875,63.31804537765575,12621000
1437,1998-10-07,61.03987503051758,62.86635777756974,60.17573265556816,61.98257580318966,14348500
1438,1998-10-08,60.70597457885742,60.80417253191283,57.956431893305805,59.429401189137025,20625000
1439,1998-10-09,61.92362976074219,62.080746487061866,59.11516827777799,60.961289812034174,12708500
1440,1998-10-12,62.827064514160156,63.750125480763955,62.65030815885305,63.239496009876746,9508500
1441,1998-10-13,62.61104202270508,63.102032000925796,62.061133247097885,62.571762824447426,6256800
1442,1998-10-14,63.200218200683594,63.98580201921291,62.12004045020578,62.17895923659548,8176900
1443,1998-10-15,66.5978775024414,67.40310102871688,62.80743504948617,62.925272638697216,20541100
1444,1998-10-16,66.61752319335938,67.08887359331239,65.98905599342201,66.69608159335154,16573900
1445,1998-10-19,66.8531723022461,67.12812659491102,66.30326371691622,66.42110127091547,7915900
1446,1998-10-20,67.24597930908203,68.37525612282975,66.67643100301797,67.59949205077697,14611600
1447,1998-10-21,67.01032257080078,67.63878983992905,66.53897211895459,67.16743938808285,9178400
1448,1998-10-22,68.01189422607422,68.16901093234294,66.71568139935724,67.10847316502905,8277500
1449,1998-10-23,67.14775848388672,67.8744233168507,67.10847930372651,67.85478372677058,6237200
1450,1998-10-26,67.63880920410156,68.16907861423824,67.10853979396488,67.69772802745008,5838600
1451,1998-10-27,67.24597930908203,68.48327390501433,66.79426858358295,68.14940076008021,10089700
